리뷰,rep,index,Processing
한강 라이딩 하면 담시 쉬고자 들렀다 가는 곳.,0,688,"['한강', '라이딩', '하다', '담시', '쉬다', '들르다', '가다', '곳']"
함선에 올라가보진 않았지만  주변에서 사진 찍기 좋아요.,1,688,"['함선', '올라가다', '보다', '않다', '주변', '사진', '찍기', '좋다']"
"망리단길에서 놀다가 망원시장에서 닭강정, 족발, 떡볶이, 고로케 등등 사들고 놀러가면 최고~~ 별 하나는 지하철 역이랑 좀 멀어서 ㅜㅜ 그래도 참 좋았어요~",0,689,"['망리', '단', '길', '놀다', '망원', '시장', '닭강정', '족발', '떡볶이', '고로케', '고', '놀다', '가면', '최고', '~~', '별', '는', '지하철', '역', '이랑', '멀다', 'ㅜㅜ', '차다', '좋다']"
"여기 근처 공간에 사는 사람은 모르겠으나,
어쩌다가 한번 와 보면 뭐랄까...",0,690,"['근처', '공간', '살다', '사람', '은', '모르다', '\r\n', '어쩌다가', '한번', '오다', '보다', '뭐라다']"
"Looks like golden bridge better than
Sanfransisco's in America.",1,690,"['Looks', 'like', 'golden', 'bridge', 'better', 'than', '\r\n', 'Sanfransisco', 's', 'in', 'America']"
집 앞이라 너무 좋음.,0,691,"['집', '앞', '이라', '너무', '좋다']"
하지만 한강에서 제발 먹은거 청소 좀 해라.,1,691,"['한강', '제발', '먹다', '청소', '해', '라']"
어떻게 먹은거 그냥 치우지도 않고 가냐,2,691,"['어떻다', '먹다', '그냥', '치우다', '않다', '가다']"
아주 좋아요,0,692,"['아주', '좋다']"
라면과 커피가 꿀맛이네요~ ㅎㅎ,0,693,"['라면', '커피', '꿀맛', '이네', '요', 'ㅎㅎ']"
편의점보단 바베큐 매점이 더 좋아용~,1,693,"['편의점', '보단', '바베큐', '매점', '더', '좋다']"
강 바로옆엔 자전거도로가 있어 강이ㅜ바로 보이진 않지만 날이좋아 너무 좋음,0,694,"['강', '옆', '엔', '자전거', '도로', '강', 'ㅜ', '보이다', '않다', '날', '좋다', '너무', '좋다']"
야경이 아름다운 곳,0,695,"['야경', '아름답다', '곳']"
"운동하기 좋고 자전거 타기 좋고 먹거리까지 있어 가족,친구 함께 하기 좋아요~",0,696,"['운동', '하다', '좋다', '자전거', '좋다', '먹거리', '가족', '친구', '하다', '좋다']"
두돌 아기랑 놀기 괜찮네요.,0,697,"['두', '돌', '아기', '랑', '놀다', '괜찮다']"
근처 다른 한강공원보다 여기가 어린아이가 놀기 좋네요.,1,697,"['근처', '한강', '공원', '보다', '어리다', '놀다', '좋다']"
그냥 한강 공원이에요.,0,698,"['그냥', '한강', '공원', '이에요']"
강건너 여의도나 다른 한강 공원에는 못 미칩니다.,1,698,"['강', '건너', '여의도', '한강', '공원', '에는', '못', '미치다']"
가까운 김에 가면 좋겠네요.,2,698,"['가깝다', '김', '가면', '좋다']"
여름밤의 한강공원은 너무 시원해요!,0,699,"['여름밤', '한강', '공원', '은', '너무', '시원하다']"
한강라면 재미보는 분들 꽤 있어요🐥…,1,699,"['한강', '라면', '재미', '보다', '분들', '꽤', '🐥']"
교훈 : 한강공원에 갈땐 CU에서 해외맥주 4캔만원을 사서 들어가자.,0,700,"['교훈', ':', '한강', '공원', '갈다', '땐', 'CU', '해외', '맥주', '캔', '만원', '사서', '들어가다']"
분위기 넘  좋지만 사람들이 많아서 자리차지하기가 로또만큼힘들어요,0,701,"['분위기', '넘다', '좋다', '사람', '많다', '자리', '차지', '하다', '로또', '힘들다']"
전망좋은 커피숍과 볼거리들이 있어요,0,702,"['전망', '좋다', '커피숍', '볼거리']"
코로나도 사라지고 날이 좀 더 따듯해지면 많이들 나와서 삶을 즐겼으면 좋겠다.,0,703,"['코로나', '도', '사라지다', '날', '더', '따다', '해지', '면', '많이', '들다', '나오다', '삶', '즐기다', '좋다']"
자전거타기도좋고가족적인분위기도좋고!,0,704,"['자전거타기', '도', '좋다', '가족', '적', '인', '분위기', '도', '좋다']"
미세먼지빼고는다좋아요,1,704,"['미세먼지', '빼다', '좋다']"
시설도 경치도 좋았습니다,0,705,"['시설', '도', '경치', '도', '좋다']"
말이 필요한가요?,0,706,"['말', '필요하다']"
밤 늦게 까지도 사람 많아요.,1,706,"['밤', '늦다', '사람', '많다']"
시원하게 있다 왔어요,2,706,"['시원하다', '오다']"
한강은 늘 좋죠,0,707,"['한강', '은', '늘', '좋다']"
그런데 자주가던 편의점이 바꼈네요.,1,707,"['자주', '가다', '편의점', '바', '끼다']"
가격이 딴 편의점 보다 더 비싼듯해요 ㅡㅡ,2,707,"['가격', '따다', '편의점', '보다', '더', '비싸다', '해', '요', 'ㅡㅡ']"
무난합니다 ㅎ,0,708,"['무난', '하다', 'ㅎ']"
딱히 어메이징한 건 없어요 ㅎ,1,708,"['딱하다', '어메이징', '한', '건', '없다', 'ㅎ']"
망원동 먹방하고 산책했어요 ㅎ,2,708,"['망원동', '먹방', '하고', '산책', '하다', 'ㅎ']"
말이 팔요,0,709,"['말', '요']"
없는 한강 공원이지요.,1,709,"['없다', '한강', '공', '원', '이지', '요']"
망원 시장에서 맛난 고추튀김과 김밥을 사서 곁들여 즐김,2,709,"['망원', '시장', '맛', '난', '고추', '튀김', '김밥', '사서', '곁들이다', '즐기다']"
"7년째 살고 있는데 참 고마운 곳
조깅도 하고 라이딩도 하고 가끔 지인들과 술도 한잔 할 수있는 곳",0,710,"['7년', '째', '살', '고', '차다', '고맙다', '곳', '\r\n', '조깅', '도', '하다', '라이딩', '도', '하다', '가끔', '지인', '술', '도', '한잔', '하다', '수', '곳']"
"풋살장~
이용했는데~ 좋아요~",0,711,"['풋살', '장', '\r\n', '이용', '하다', '좋다']"
7:7 했는데 딱 좋은거같아요,1,711,"['7:7', '하다', '좋다', '거']"
여자둘 남자다섯이였어요,2,711,"['여자', '남자', '이다']"
커다란 나무 그늘만 확보하면 주말 하루 보내기 부족함이 없어요~,0,712,"['커다랗다', '나무', '그늘', '만', '확보', '하다', '주말', '하루', '보내다', '부족함', '없다']"
배고파 칼로리 낮은 단호박 우유 먹고....,0,713,"['배고프다', '칼로리', '낮다', '단호박', '우유', '먹다', '....']"
시간보내기 적당해요 서울함 구경 추천드려요,0,714,"['보내다', '적당하다', '서울', '함', '구경', '추천', '드리다']"
언제나 아름다운 한강..^^,0,715,"['언제나', '아름답다', '한강', '..^^']"
자전거 타고 행주산성 가다가 쉬었는데 엄청 넓은 공간이 좋았습니다..,0,716,"['자전거', '타고', '행주산성', '가다가', '쉬다', '엄청', '넓다', '공간', '좋다', '..']"
가교 철거공사하고있어서 가계단 이동하기 힘들어요ㅠㅠ,0,717,"['가교', '철거', '공사', '하고', '가계', '단', '이동', '하다', '힘들다', 'ㅠㅠ']"
자전거는 엘리베이터타고가면 되는데 공사중이라 엘베없슴다,1,717,"['자전거', '는', '엘리베이터', '타고', '가면', '되다', '공사', '중', '이라', '엘베', '없슴다']"
처음운동 하러간것이라힘만들었어,0,718,"['처음', '운동', '하다', '가다', '힘', '만들다']"
음,1,718,['음']
쉬고 가기 좋은곳.,0,719,"['쉬', '고', '가기', '좋다', '곳']"
한강에서 끓여먹는 라면은 최고죠.,1,719,"['한강', '끓이다', '먹다', '라면', '은', '최고', '죠']"
저녁산책으로 딱좋은 장소,0,720,"['저녁', '산책', '딱좋다', '장소']"
"나무 그늘에 돗자리를 깔고 앉아 한강을 바라보고
있노라면 가슴이  뻥 뚤리고 밤이되면  야경이
정말로 아름다워요",0,721,"['나무', '그늘', '돗자리', '깔다', '앉다', '한강', '바라보다', '\r\n', '가슴', '뻥', '뚤리', '고', '밤', '되다', '야경', '\r\n', '정말로', '아름답다']"
사람이 많이 붐비지 않으면서 휴식공간 충분합니다.,0,722,"['사람', '많이', '붐비다', '않다', '휴식', '공간', '충분하다']"
환경도 깨끗해요,1,722,"['환경', '도', '깨끗하다']"
"겨울, 컵라면, 야경ㅎㅎ",0,723,"['겨울', '컵라면', '야경', 'ㅎㅎ']"
거기 3층 맥주먹기 좋아요,0,724,"['거기', '층', '맥주', '먹기', '좋다']"
산책하기좋아요~~,0,725,"['산책', '하다', '좋다', '~~']"
운동도 신책도 그리고 소풍도...모든걸 할 수있는 장소,0,726,"['운동', '도', '신', '책', '도', '소풍', '도', '모든', '걸', '하다', '수', '장소']"
라이딩중간휴식처 많이좋아유!!!,0,727,"['라이딩', '중간', '휴식', '처', '많이', '좋다', '아유', '!!!']"
밤에 가면 아주 좋네요,0,728,"['밤', '가면', '아주', '좋다']"
저렴한 데이트 코스로 강추합니다,1,728,"['저렴하다', '데이트', '코스', '강', '추하다']"
야경보기 좋아요.^^,0,729,"['야경', '보기', '좋다', '.^^']"
망원한강공원 운동하고 편의점 라면과 맥한잔~ 또 다시 운동 하기에 최고임~^^,0,730,"['망원', '한강', '공원', '운동', '하고', '편의점', '라면', '맥', '한잔', '다시', '운동', '하다', '최고', '임', '~^^']"
탁트인 야경과 시원한 강바람을 느끼며 사이클링을 할 수 있어요,0,731,"['탁트인', '야경', '시원하다', '강바람', '느끼다', '사이클링', '하다', '수']"
"하수구막힘,하수도막힘,하수관막힘,하수관청소,횡주관청소,하수구고압세척전문업체",0,732,"['하수', '막히다', '하수도', '막히다', '하수', '관', '막히다', '하수', '관', '청소', '횡', '주관', '청소', '하수', '고압', '세척', '전', '문', '업체']"
사람이 너무 많았지만 날씨좋을때는 앉아서 맥주한잔하기 정말 좋은듯,0,733,"['사람', '너무', '많다', '날씨', '좋다', '는', '앉다', '맥주', '한잔', '하다', '정말', '좋다', '듯']"
나쁘지않고 한산한편인데 쉴수있는 공간이 생각보다 작네요,0,734,"['나쁘다', '않다', '한산', '한편', '인데', '쉬다', '공간', '생각', '보다', '작다']"
야경이 멋지다.,0,735,"['야경', '멋지다']"
넘모 예쁘고...,0,736,"['넘다', '예쁘다']"
조용하고...,1,736,['조용하다']
난민촌인데...,0,737,"['난민', '촌', '인데']"
그냥 좋아버림 ㅠㅠ,1,737,"['그냥', '좋다', '버리다', 'ㅠㅠ']"
"금요일 밤은 늦게까지 시끌시끌~
성산대교와 한강을 보며 조리라면 먹으며 수다떠는 맛이죠~",0,738,"['금요일', '밤', '은', '늦다', '시끌시끌', '\r\n', '성산대교', '한강', '보다', '조리라', '면', '먹다', '수다', '뜨다', '맛', '죠']"
좋네요.,0,739,['좋다']
근래 보기 드물게 좋은 날씨여서 더 좋았는지도...,1,739,"['근래', '보기', '드물다', '좋다', '날씨', '여서', '더', '좋다']"
아이가 너무 좋아합니다~,0,740,"['너무', '좋아하다']"
지하철역이랑 멀어서 접근성은 안좋지만 망원쪽이 아무래도 좀 편안한 느낌,0,741,"['지하철역', '이랑', '멀다', '접근성', '은', '안좋다', '망원', '쪽', '아무래도', '편안하다', '느낌']"
언제와도 좋음,0,742,"['와도', '좋다']"
요즘 전동 오리배 최고...,0,743,"['요즘', '전동', '오리', '배', '최고']"
좋은데 모래가 너무 많아서 놀다가 넘어져서 좀 다쳤어요,0,744,"['좋다', '모래', '너무', '많다', '놀다', '넘어지다', '다치다']"
근데 놀이 기구 그런건 재밌었어요,1,744,"['근데', '놀이', '기구', '그렇다', '재밌다']"
편의점이 있고 ...망원동 나들목으로 짐입하면 음식점이 많아서 좋다.,0,745,"['편의점', '망원동', '나들목', '짐', '입하', '면', '음식점', '많다', '좋다']"
화장실도 깨끗하고 주차공간도 많아서 자주 애용합니다.,0,746,"['화장실', '도', '깨끗하다', '주차공간', '도', '많다', '자주', '애용', '하다']"
"서울함공원 검색해서 오시면 주차장, 편의점, 강변 돗자리 스팟을 만날 수 있어요.",0,747,"['서울', '함', '공원', '검색', '하다', '오시', '면', '주차장', '편의점', '강변', '돗자리', '스팟', '만날', '수']"
다리 야경 짱😃…,1,747,"['다리', '야경', '짱', '😃']"
"저는 운동 목적으로 다니지만 가족과 함께
나드리 하기엔 좋은 곳 입니다.",0,748,"['는', '운동', '목적', '다니다', '가족', '\r\n', '드리다', '하다', '좋다', '곳', '이다']"
많은 자전거 라이더들이 이곳을 만남의 장소로 하는 명소임,0,749,"['많다', '자전거', '라이더', '곳', '만남', '장소', '하다', '명소', '임']"
분위기 좋아요,0,750,"['분위기', '좋다']"
코로나 냠냠,1,750,"['코로나', '냠냠']"
시원하고 줄거운 시간을 보내고 왔네요,0,751,"['시원하다', '주다', '보내다', '오다']"
특징피크닉 테이블: 예,1,751,"['특징', '피크닉', '테이블', ':']"
뷰도좋고 여의도보다 사람도 없고 좋음.,0,752,"['뷰', '도', '좋다', '여의도', '보다', '사람', '도', '없다', '좋다']"
애들데리고 가기에도 좋음,1,752,"['애', '데리', '고', '가기', '에도', '좋다']"
"자주가는 곳인데  쉴곳 구경할것도
좋아요",0,753,"['자주', '가다', '곳', '인데', '쉬다', '곳', '구경', '하다', '\r\n', '좋다']"
밤에 보면 다 예쁘다ㅎ,0,754,"['밤', '보다', '다', '예쁘다', 'ㅎ']"
여의도나 뚝섬 한강공원보다는 더 조용하고 한적해서 좋아요,0,755,"['여의도', '뚝섬', '한강', '공원', '보다는', '더', '조용하다', '한적하다', '좋다']"
공사중이라 아직어수선한느낌이있어요,0,756,"['공사', '중', '이라', '아직', '어수선하다', '느끼다']"
하지만 편히쉬기좋아요,1,756,"['편하다', '쉬다', '좋다']"
뷰 맛집인데 코시국이라 슬쩍 자전거 타면서 보는걸로 만족,0,757,"['뷰', '맛집', '인데', '코', '시국', '이라', '슬쩍', '자전거', '보', '는걸', '만족']"
"산책하기 좋은 장소로 오전 중 아내와 함께
산책하였습니다",0,758,"['산책', '하다', '좋다', '장소', '오전', '중', '아내', '\r\n', '산책', '하다']"
사람이 너무 많은게 장점이자 단점.,0,759,"['사람', '너무', '많다', '장점', '이자', '단점']"
주차부터 문제가 생기니..,1,759,"['주차', '문제', '생기다', '..']"
난 안간다 ㅋ,2,759,"['난', '안', '간다', 'ㅋ']"
망원 한강공원 편의점에서의 라면과 맥주한캔 힐링 하기에 최고의 조건~^^♥♥,0,760,"['망원', '한강', '공원', '편의점', '에서의', '라면', '맥주', '한', '캔', '힐링', '하다', '최고', '조건', '~^^', '♥♥']"
