리뷰,rep,index,Processing,평가
유람선도아주좋와요,1,640,"['유람선', '도', '아주', '좋다', '요']",긍정
"잠실1,2,3호점25시편의점~
한강이 예쁜곳^^",0,641,"['잠실', '호점', '25시', '편의점', '\r\n', '한강', '예쁘다', '곳', '^^']",긍정
교통은 뚝섬보다 안좋지만 훨씬 조용하긴하다,0,642,"['교통', '은', '뚝섬', '보다', '안좋다', '조용하다']",부정
시민이 편안하게 쉴수있는 공간입니다.,0,643,"['시민', '편안하다', '쉬다', '공간', '이다']",긍정
한강볼수있는 잠실한강공원 경치도좋고 분위기도좋고 다 좋았습니다,0,644,"['한강', '보다', '잠실', '한강', '공원', '경치', '도', '좋다', '분위기', '도', '좋다', '다', '좋다']",긍정
여름 밤에는 바람을 쐬러 나온 사람이나 자전거를 타는 사람이 굉장히 많아요.,0,645,"['여름', '밤', '에는', '바람', '쐬다', '나오다', '사람', '이나', '자전거', '사람', '굉장하다', '많다']",부정
굿,0,646,['굿'],긍정
서울에서 강과 멋진 풍경을 볼수 있다.,0,647,"['서울', '강', '멋지다', '풍경', '보다']",긍정
밤에 가니까 괜찮고 야경도 예뻐요.,0,648,"['밤', '가다', '괜찮다', '야경', '도', '예쁘다']",긍정
바람이 좀 차가운데도 넘 좋았어요^^,0,649,"['바람', '차갑다', '넘다', '좋다', '^^']",긍정
날이 좋아서 날이좋지않아서 그 모든날들이..,0,650,"['날', '좋다', '날', '좋다', '않다', '모든', '날', '..']",긍정
자전거타기 좋고 산책 및 운동하기 좋아요,0,651,"['자전거타기', '좋다', '산책', '운동', '하다', '좋다']",긍정
확트인 장소 답답한 마음일때 가볍게 가면 좋음,0,652,"['확', '트이다', '장소', '답답하다', '마음', '가볍다', '가면', '좋다']",긍정
반포공원이 조금 더 예쁘지만 롯데월드가 가까워 좋다,0,653,"['반', '포공', '원', '더', '예쁘다', '롯데', '월드', '가깝다', '좋다']",긍정
경치좋고 사람냄새나고 좋았네요,0,654,"['경치', '좋다', '사람', '냄새', '나다', '좋다']",긍정
시원한 바람과 야경이 끝내줘요,0,655,"['시원하다', '바람', '야경', '끝내주다']",긍정
잠실종합운동장이 위치하고 롯데월드타워가 보입니다,0,656,"['잠실', '종합', '운동', '장이', '위치', '하고', '롯데', '월드', '타워', '보이다']",긍정
낮이고밤이고 걷기좋고 탁트인 상쾌한 장소.,0,657,"['낮', '이고', '밤', '이고', '걷기', '좋다', '탁트인', '상쾌하다', '장소']",긍정
다 좋은데 오늘 바람이 너무 분다,0,658,"['다', '좋다', '오늘', '바람', '너무', '분다']",부정
날씨도 좋고 재미있는 산책을 했어요,0,659,"['날씨', '도', '좋다', '재미있다', '산책', '하다']",긍정
미세먼지없을때 시원한 강바람 맞으며 산책하기좋음,0,660,"['미세먼지', '없다', '시원하다', '강바람', '맞다', '산책', '하다', '좋다']",긍정
한강과 롯데타워가 보이는 멋진 풍경을 가졌습니다,0,661,"['한강', '롯데', '타워', '보이다', '멋지다', '풍경', '가지다']",긍정
삶의여유를 느낄수 있는 낭만이 있는 곳,0,662,"['삶', '여유', '느끼다', '낭만', '곳']",긍정
놀기 너무 좋은데 사람이 너무 많았어요~,0,663,"['놀다', '너무', '좋다', '사람', '너무', '많다']",긍정
주말에 바람쐬기 좋습니다,0,664,"['주말', '바람', '쐬다', '좋다']",긍정
운동하기 정말 좋은 장소 입니다.,0,665,"['운동', '하다', '정말', '좋다', '장소', '이다']",긍정
언제든지 갈 수 있지만 사람이 너무 많다,0,666,"['든지', '갈다', '수', '사람', '너무', '많다']",부정
"역시!@
잠실한강~
풍경 굿~ 일몰도 야경도 멋져요~",0,667,"['역시', '!@', '\r\n', '잠실', '한강', '\r\n', '풍경', '굿', '일몰', '도', '야경', '도', '멋지다']",긍정
선선한바람과탁트인곳,0,668,"['선선', '한', '바람', '탁트인', '곳']",부정
모든 풍경이 감상적이게 보이는 좋은곳,0,669,"['모든', '풍경', '감상', '적', '게', '보이다', '좋다', '곳']",긍정
가격이 아주 좋아요.,0,670,"['가격', '아주', '좋다']",긍정
주차장과 입구는 좀 멉니다.,1,670,"['주차장', '입구', '는', '멉니', '다']",부정
주차장도 넓어서 다른 한강공원보다 쾌적합니다,0,671,"['주차장', '도', '넓다', '한강', '공원', '보다', '쾌적하다']",긍정
좋다 서울에선 이만한데가 없음 먹을껀 사오세요,0,672,"['좋다', '서울', '에선', '이만', '한', '데', '없다', '먹을껀', '사오다']",긍정
한강변을 따라서 산책을 하면 마음에 여유,0,673,"['한', '강변', '산책', '하다', '마음', '여유']",긍정
오랜만에 주말 아들과함께 한강시민공원 자전거타기,0,674,"['오랜', '만', '주말', '아들', '한강', '시민', '공원', '자전거타기']",긍정
강아지랑 산책하기 좋아요.,0,675,"['강아지', '랑', '산책', '하다', '좋다']",긍정
여름끝의 건강을 위해 걷기.자전거 라이딩.산책가족과,0,676,"['여름', '끝', '건강', '위해', '걷기', '자전거', '라이딩', '산책', '가족']",긍정
밤공기와 경치가 좋고 걷기에 좋다,0,677,"['밤', '공기', '경치', '좋다', '걷기', '좋다']",긍정
깨끗하게 잘 조성해두었어요,0,678,"['깨끗하다', '자다', '조성', '하다', '두다']",긍정
유람선도 타고 한강 구경도하고 경치도 멋있는곳,0,679,"['유람선', '도', '타고', '한강', '경도', '하고', '경치', '도', '멋있다', '곳']",긍정
한강 바로앞 계단 개꿀 -돌계단이니까 매트나 깔개 필수,0,680,"['한강', '앞', '계단', '개꿀', '돌', '계단', '이니까', '매트', '깔개', '필수']",긍정
저녁 먹고 산책하거나 간단히 운동하기 좋아요,0,681,"['저녁', '먹다', '산책', '거나', '간단하다', '운동', '하다', '좋다']",긍정
"시원한 한강을보며 치맥한잔
짜릿합니다.",0,682,"['시원하다', '한강', '보다', '치맥', '한잔', '\r\n', '짜릿하다']",긍정
무더운 여름날 탁트인 한강이 너무 시원 합니다,0,683,"['무덥다', '여름날', '탁트인', '한강', '너무', '시원', '하다']",긍정
일요일 오전인데 자전거타는 사람 엄청 많습니다,0,684,"['일요일', '오전', '인데', '자전거', '사람', '엄청', '많다']",부정
강바람 맛이 달달한 계절...돗자리 펼때 강아지 배설물 주위..정말...ㅠㅠ,0,685,"['강바람', '맛', '달달', '한', '계절', '돗자리', '펴다', '강아지', '배설물', '주위', '..', '정말', 'ㅠㅠ']",부정
너무 낭만적이야 라면국물 음식물쓰레기냄새만 빼면,0,686,"['너무', '낭만', '적', '이야', '라면', '국물', '음식물', '쓰레기', '냄새', '만', '빼다']",부정
강좋고 자라펴고 앉을데도 많음,0,687,"['강', '좋다', '자라', '펴다', '앉다', '많다']",긍정
자전거도로가 좀 좁은게 흠~~,1,687,"['자전거', '도로', '좁다', '은', '게', '흠', '~~']",긍정
전국체전 100주년 기념,0,688,"['전국체전', '100', '주년', '기념']",긍정
손녀와 2인용자전거를 넘 재미있게 탔시유,0,689,"['손녀', '인용', '자전거', '넘다', '재미있다', '시유']",긍정
잔디 위에서 아이들 뛰어놀기 좋은 장소입니다,0,690,"['잔디', '위', '뛰어놀다', '좋다', '장소', '이다']",부정
저녁에 가면 한가함.,0,691,"['저녁', '가면', '한가하다']",부정
치킨과 맥주를 먹을 수 있는 곳.,1,691,"['치킨', '맥주', '먹다', '수', '곳']",긍정
석양을 한강과 함께~치맥은 사이드!,0,692,"['석양', '한강', '치맥', '은', '사이드']",부정
자전거는 조심해야함,1,692,"['자전거', '는', '조심하다', '함']",부정
잠실 동서울 시민들의 쉼터,0,693,"['잠실', '동', '서울', '시민', '쉬다', '터']",긍정
로멘틱한 한강크루즈를 기대했는데 야밤에 트로트라뇨ㅜㅜ 그래도 여러모로 재밌었습니다 ㅋㅋㅋㅋㅋㅋ,0,694,"['로멘틱', '한', '한강', '크루즈', '기대하다', '밤', '트로트', '라', '뇨', 'ㅜㅜ', '여러', '모로', '재밌다', 'ㅋㅋㅋㅋㅋㅋ']",긍정
평화롭다,0,695,['평화롭다'],부정
가족과 함께 즐거운 시간 보내기 좋아요,0,696,"['가족', '즐겁다', '보내다', '좋다']",긍정
정리가 잘 되어있고 힐링장소임,0,697,"['정리', '자다', '되어다', '힐링', '장', '소임']",긍정
봄 가을 산책하기 좋습니다.,0,698,"['봄', '가을', '산책', '하다', '좋다']",긍정
여름에는 더워서 산책하기가..,1,698,"['여름', '에는', '덥다', '산책', '하다', '..']",부정
오래된 정비 잘 된 한강 공원.,0,699,"['오래되다', '정비', '자다', '되다', '한강', '공원']",긍정
CU 및 치킨집을 들르는 맛이 있다.,1,699,"['CU', '치킨', '집', '들르다', '맛']",긍정
간편하게 바람쐬기 좋인요. 😃…,0,700,"['간편하다', '바람', '쐬다', '좋다', '😃']",긍정
간단히 바람쐐러  가기좋아요,0,701,"['간단하다', '바람', '쐐러', '가기', '좋다']",긍정
일몰,0,702,['일몰'],부정
한적하고 가족과 오기에 좋아요,0,703,"['한적하다', '가족', '오기', '좋다']",긍정
굳이 말로 안해도..,0,704,"['굳이', '말로', '안해', '도', '..']",부정
좋아요~,1,704,['좋다'],긍정
라이딩하면 잠실라이딩!,0,705,"['라이딩', '하다', '잠실', '라이딩']",부정
편의점이 있어 좋으나 한강에 있는 편의점은 행사상품 없음!,1,705,"['편의점', '좋다', '한강', '편의점', '은', '행사', '상품', '없다']",긍정
깨끗..,0,706,"['깨끗', '..']",긍정
반포보다는 사람이적어서 조아요,1,706,"['반포', '보다는', '사람', '이적', '서', '좋다']",긍정
편의시설도 많고 자전거타기도 좋음,0,707,"['편의', '시설', '도', '많다', '자전거타기', '도', '좋다']",긍정
언제나 와도 좋은곳 입니다,0,708,"['언제나', '와도', '좋다', '곳', '이다']",긍정
아이들과 무엇을해도 좋은 쉼터이자 공원이다,0,709,"['을해', '도', '좋다', '쉬다', '터', '이자', '공원', '이다']",긍정
생각 정리가 필요하거나 운동할때 최고,0,710,"['생각', '정리', '필요하다', '운동', '하다', '최고']",긍정
주차장이 널널하여 데이트하기 좋은 장소입니다,0,711,"['주차장', '널', '널다', '데이트', '하다', '좋다', '장소', '이다']",긍정
여름에도 밤에는 걷기 좋아~,0,712,"['여름', '에도', '밤', '에는', '걷기', '좋다']",긍정
자전거를  빌려서   탈수있는  새로운기회였다!,0,713,"['자전거', '빌리다', '탈수', '새롭다', '기회', '이다']",긍정
편의점에 화장실 주차장 다 편함,0,714,"['편의점', '화장실', '주차장', '다', '편하다']",긍정
환경이 좋아서 아주 만족^~^,0,715,"['환경', '좋다', '아주', '만족', '^~^']",긍정
가족과 양재천을 통해 걷기 좋아요.,0,716,"['가족', '양재천', '통해', '걷기', '좋다']",긍정
"날씨 좋은 날 캠핑, 걷기, 자전거 타기 좋다",0,717,"['날씨', '좋다', '날', '캠핑', '걷기', '자전거', '좋다']",긍정
15키로 정도 걸었음.,0,718,"['15', '키로', '정도', '걸다']",부정
해 떨어지는 시간대에 가면 좋음,1,718,"['해', '떨어지다', '시간대', '가면', '좋다']",긍정
우거진 숲과 한강조망이 좋습니다.,0,719,"['우', '거진', '숲', '한', '강조', '망', '좋다']",긍정
사람이 없어요,0,720,"['사람', '없다']",부정
벌레가 더 많아요,1,720,"['벌레', '더', '많다']",부정
강과 어우러진 숲길이 바람과  함게 시원한 여름이 춤춘다,0,721,"['강', '어우러지다', '숲길', '바람', '함', '게', '시원하다', '여름', '춤추다']",긍정
또 가고싶네요!!,0,722,"['가다', '!!']",긍정
너무 좋아요,1,722,"['너무', '좋다']",긍정
잔디밭에서 운동 맘대로 할수있어요,0,723,"['잔디밭', '운동', '맘대로', '하다']",부정
항상마음을편안하게해주는곳이다,0,724,"['항상', '마음', '편안하다', '해주다', '곳', '이다']",긍정
한강공원은 언제든 좋습니다ㅎㅎ,0,725,"['한강', '공원', '은', '든', '좋다', 'ㅎㅎ']",긍정
수영장 처음 가봤는데 너무 좋습니다,0,726,"['수영장', '처음', '가보다', '너무', '좋다']",긍정
완젼 강추~~!,1,726,"['완젼', '강추', '~~!']",긍정
헬강 사람 너무 많고 사람들 자전거도로 인도에대한 개념이 없어요,0,727,"['헬강', '사람', '너무', '많다', '사람', '자전거', '도로', '인도', '대한', '개념', '없다']",부정
유람선 좋았습니다,0,728,"['유람선', '좋다']",긍정
무료공연도 좋네요,1,728,"['무료', '공연', '도', '좋다']",긍정
배달음식 거의다 됩니다.,0,729,"['배달', '음식', '다', '되다']",부정
가락시장 회도 배달됨,1,729,"['가락시장', '회도', '배달', '되다']",긍정
달리기 최고 자전거 타기 최고의 장소 입니다,0,730,"['달리기', '최고', '자전거', '최고', '장소', '이다']",긍정
"주차도 좋고 ㆍ
휴식도 좋다ㆍ",0,731,"['주차', '도', '좋다', 'ㆍ', '\r\n', '휴식', '도', '좋다', 'ㆍ']",긍정
피크닉 가즈아~,0,732,"['피크닉', '가즈']",긍정
팔당대교 지나서부터 잠지까지는 보급할 데가~,0,733,"['팔당대교', '지나다', '잠지', '까지는', '보급', '하다', '데']",부정
서울의 자랑,0,734,"['서울', '자랑']",부정
좋았는데 넘 추워서 여름에 가는 것을 추천합니다!,0,735,"['좋다', '넘다', '춥다', '여름', '가다', '추천', '하다']",긍정
크게 좋은 점 없읍니다,0,736,"['크게', '좋다', '점', '없다', '읍니', '다']",부정
그늘막 부족하고  편의시설 부족해서 좀불편함,1,736,"['그늘', '막', '부족하다', '편의', '시설', '부족하다', '불편하다']",부정
한강공원 자체는 좋지만 주차비와 무분별한 배달전단지가 짜증..,0,737,"['한강', '공원', '자체', '는', '좋다', '주', '차비', '무분별', '한', '배달', '전단지', '짜증', '..']",부정
생각하기 좋은곳,0,738,"['생각', '하다', '좋다', '곳']",긍정
기분도 상쾌해지고 좋아요,0,739,"['기분', '도', '상쾌하다', '좋다']",긍정
해가 지니까 너무추워요,0,740,"['해', '지다', '너무', '춥다']",부정
아직은 이른가봐요,1,740,"['아직', '은', '이르다', '가보다']",부정
23년 초까지 공사예정,0,741,"['23년', '초', '공사', '예정']",긍정
구리한강공원 한가해서 좋아요,0,742,"['구리', '한강', '공원', '한가하다', '좋다']",긍정
시원하고....,0,743,"['시원하다', '....']",부정
한강은 언제나 옳다,0,744,"['한강', '은', '언제나', '옳다']",긍정
마음이 넉넉해지는 풍경을 가진 산책로,0,745,"['마음', '넉넉하다', '풍경', '가지다', '산책로']",긍정
요즘은 미세먼지 땜에 거의 못 가요,0,746,"['요즘', '은', '미세먼지', '땜', '못', '가요']",부정
